회원번호,가격구간,uplift_logit,uplift_rf,double_verified,single_verified,revenue_risk_flag,targeting_tier
913283776,Q3,0.0455807134253828,0.0332534877632435,False,True,False,Tier3_보조신호
1018008576,Q2,0.0801967349098246,0.0332255114958129,False,True,False,Tier3_보조신호
1379624192,Q3,0.0362407453802151,0.0329751258547932,False,True,False,Tier3_보조신호
1296956096,Q3,0.0891754605545211,0.0329690809041922,False,True,False,Tier3_보조신호
740473472,Q2,0.0622243185808844,0.0329644429209072,False,True,False,Tier3_보조신호
629180288,Q1_저가,0.0299676804612358,0.0328469687308802,False,True,False,Tier3_보조신호
596982400,Q3,0.0319009768781485,0.0327755926037038,False,True,False,Tier3_보조신호
535895872,Q3,0.0487365704213128,0.0327333054903186,False,True,False,Tier3_보조신호
1609807168,Q1_저가,0.1021626605748303,0.0327160848490625,False,True,False,Tier3_보조신호
832722240,Q3,0.0399338027806374,0.0326318705356588,False,True,False,Tier3_보조신호
554166336,Q1_저가,0.1450701269260036,0.0326255793812381,False,True,False,Tier3_보조신호
1283039808,Q3,0.0384210826587343,0.0325571376224725,False,True,False,Tier3_보조신호
65888000,Q3,0.0463098296972266,0.032311385719642,False,True,False,Tier3_보조신호
1602295936,Q2,0.0519713321285023,0.0321595317463596,False,True,False,Tier3_보조신호
875807424,Q2,0.0543469595380872,0.0320592541500625,False,True,False,Tier3_보조신호
19727424,Q4_고가,0.0539499963526693,0.0319939940629095,False,True,False,Tier3_보조신호
1111404352,Q4_고가,0.0626484100949282,0.0319224008751328,False,True,False,Tier3_보조신호
762140416,Q1_저가,0.0692858063099858,0.0318400843413535,False,True,False,Tier3_보조신호
474180160,Q1_저가,0.0278928552626367,0.0317018606121448,False,True,False,Tier3_보조신호
1604731008,Q2,0.0540072000518313,0.0315712585101658,False,True,False,Tier3_보조신호
637090560,Q2,0.0427436220432932,0.0311616417677164,False,True,False,Tier3_보조신호
444760704,Q2,0.0266042303156813,0.0310891703294221,False,True,False,Tier3_보조신호
762682368,Q2,0.0372959951406437,0.0310856037537605,False,True,False,Tier3_보조신호
214507200,Q3,0.0287265304251024,0.0309630936509637,False,True,False,Tier3_보조신호
1285545408,Q4_고가,0.065295514132441,0.0307439950505454,False,True,False,Tier3_보조신호
1487795584,Q4_고가,0.0915523338309218,0.0307192668820391,False,True,False,Tier3_보조신호
469460352,Q3,0.0346952987031329,0.0305488592984115,False,True,False,Tier3_보조신호
747478016,Q4_고가,0.0534038060472182,0.0304485367168724,False,True,False,Tier3_보조신호
90916160,Q3,0.0304570132294792,0.0303205908270853,False,True,False,Tier3_보조신호
971508352,Q4_고가,0.0509358151573239,0.030082187697197,False,True,False,Tier3_보조신호
434786560,Q3,0.0358924433479427,0.0300643565035066,False,True,False,Tier3_보조신호
768469376,Q4_고가,0.0391123432562817,0.0300307516412264,False,True,False,Tier3_보조신호
197896000,Q2,0.0324172843760428,0.0298076443237597,False,True,False,Tier3_보조신호
1218644032,Q3,0.0427488152730701,0.0297618869329729,False,True,False,Tier3_보조신호
1121616064,Q2,0.0550427346883586,0.0297106482514225,False,True,False,Tier3_보조신호
751641024,Q4_고가,0.030756372376942,0.0295845550860617,False,True,False,Tier3_보조신호
619118912,Q1_저가,0.1197843179453204,0.0294246052884009,False,True,False,Tier3_보조신호
751097216,Q4_고가,0.0264166098113828,0.029399496299011,False,True,False,Tier3_보조신호
283036288,Q2,0.0439582017102496,0.029227552791862,False,True,False,Tier3_보조신호
1158054912,Q2,0.0438771613439865,0.0292188550692793,False,True,False,Tier3_보조신호
700157440,Q3,0.0307457954523322,0.029016245077627,False,True,False,Tier3_보조신호
931838208,Q2,0.0465784081364688,0.0289478219913285,False,True,False,Tier3_보조신호
250021760,Q2,0.0385649966430549,0.0289465981577221,False,True,False,Tier3_보조신호
1302190016,Q1_저가,0.0363510584033557,0.028888013523246,False,True,False,Tier3_보조신호
188658688,Q3,0.0269981440376498,0.0288566126477722,False,True,False,Tier3_보조신호
1178110848,Q1_저가,0.0754898401763933,0.0288006912548206,False,True,False,Tier3_보조신호
748940544,Q2,0.0458863303793514,0.0287475209836219,False,True,False,Tier3_보조신호
1501880768,Q1_저가,0.0402766473628883,0.0287309500509374,False,True,False,Tier3_보조신호
1056847232,Q1_저가,0.0628671340914685,0.0286368726611194,False,True,False,Tier3_보조신호
506353920,Q3,0.032046489020837,0.0286164868876536,False,True,False,Tier3_보조신호
411207936,Q2,0.0280873583168175,0.0286091596891396,False,True,False,Tier3_보조신호
1213573440,Q2,0.0952061404805002,0.0285985978304784,False,True,False,Tier3_보조신호
723955072,Q4_고가,0.069580540239002,0.0285601477869708,False,True,False,Tier3_보조신호
38842368,Q2,0.0373862876084496,0.0283625275127199,False,True,False,Tier3_보조신호
27066048,Q3,0.0264701260858549,0.0283536920724563,False,True,False,Tier3_보조신호
225452032,Q2,0.0333180810906138,0.0283504389964348,False,True,False,Tier3_보조신호
463190784,Q4_고가,0.0299720655168454,0.0283203135534348,False,True,False,Tier3_보조신호
768935232,Q1_저가,0.0356842263629651,0.0283107873986375,False,True,False,Tier3_보조신호
365947520,Q2,0.0296383936152418,0.0282599462837457,False,True,False,Tier3_보조신호
354921024,Q3,0.0438039288225891,0.0282391364760838,False,True,False,Tier3_보조신호
1521088512,Q3,0.0316977628371089,0.0280786045622837,False,True,False,Tier3_보조신호
607611712,Q1_저가,0.0274786619846957,0.028061925220624,False,True,False,Tier3_보조신호
258737536,Q3,0.0300660773365822,0.0280184120383315,False,True,False,Tier3_보조신호
1389013696,Q2,0.07289413397416,0.0279788349906563,False,True,False,Tier3_보조신호
1325362176,Q3,0.0313514071934601,0.0279650858027684,False,True,False,Tier3_보조신호
1301325120,Q2,0.0398176155822854,0.0279229146637667,False,True,False,Tier3_보조신호
706826048,Q2,0.0426657040382199,0.0279116954350575,False,True,False,Tier3_보조신호
97096640,Q3,0.0371406599770742,0.0278070689786441,False,True,False,Tier3_보조신호
778965056,Q3,0.0292479368869671,0.0277906916852819,False,True,False,Tier3_보조신호
76541440,Q2,0.0346685469009692,0.027784693319056,False,True,False,Tier3_보조신호
561937408,Q3,0.0308071743783983,0.0277171952406439,False,True,False,Tier3_보조신호
1147421888,Q2,0.067304281449478,0.0277167598815151,False,True,False,Tier3_보조신호
932214976,Q3,0.1082638342339692,0.0274942025377172,False,True,False,Tier3_보조신호
1164383872,Q2,0.0816990385807175,0.02743441812347,False,True,False,Tier3_보조신호
592164224,Q2,0.0908299252380191,0.0274336740215154,False,True,False,Tier3_보조신호
269259200,Q3,0.0274062475903532,0.0273648900444475,False,True,False,Tier3_보조신호
554216448,Q2,0.0300419943257185,0.0273506603915462,False,True,False,Tier3_보조신호
393538816,Q1_저가,0.0399922491772541,0.027238850348918,False,True,False,Tier3_보조신호
713368448,Q3,0.0805801687788783,0.0270327582861965,False,True,False,Tier3_보조신호
252202560,Q3,0.0423603233403745,0.0269310919333258,False,True,False,Tier3_보조신호
199919040,Q1_저가,0.0349609657898496,0.0267873518745241,False,True,False,Tier3_보조신호
357415488,Q1_저가,0.0804520045939218,0.0267529033607508,False,True,False,Tier3_보조신호
248100800,Q3,0.0426539010025004,0.0267221765925927,False,True,False,Tier3_보조신호
565447104,Q1_저가,0.0286764761476376,0.0266379920601096,False,True,False,Tier3_보조신호
1273765376,Q2,0.0375541054965,0.0265879067258936,False,True,False,Tier3_보조신호
1555535872,Q3,0.0501771982661986,0.0264661623769409,False,True,False,Tier3_보조신호
192890368,Q2,0.0344934241527083,0.0263155885514307,False,True,False,Tier3_보조신호
307845440,Q2,0.0403419497099268,0.0261872589098656,False,True,False,Tier3_보조신호
558479680,Q3,0.0303228193744826,0.0261211884811211,False,True,False,Tier3_보조신호
679791552,Q1_저가,0.0547137228576625,0.0260863965810832,False,True,False,Tier3_보조신호
840476608,Q2,0.0309921455946925,0.0258901012647885,False,True,False,Tier3_보조신호
1331420160,Q2,0.0288936869642612,0.0258685545217866,False,True,False,Tier3_보조신호
200631744,Q2,0.0332539255003394,0.0257603005468434,False,True,False,Tier3_보조신호
352038656,Q1_저가,0.0266150151951461,0.0255995390903633,False,True,False,Tier3_보조신호
800992064,Q1_저가,0.0347350128839847,0.0255636683096326,False,True,False,Tier3_보조신호
1019435840,Q2,0.0310260056173162,0.0254002645585685,False,True,False,Tier3_보조신호
1069239744,Q1_저가,0.0341889409714613,0.0252942838082419,False,True,False,Tier3_보조신호
602181056,Q2,0.0375961188033031,0.0252904524346555,False,True,False,Tier3_보조신호
1349440064,Q4_고가,0.0656896741961748,0.0252406600045624,False,True,False,Tier3_보조신호
964949248,Q2,0.0387742957864534,0.0251429048017042,False,True,False,Tier3_보조신호
437288448,Q3,0.0511692396773791,0.0250355983147638,False,True,False,Tier3_보조신호
564305664,Q2,0.085288142326331,0.0250278982026106,False,True,False,Tier3_보조신호
1124153216,Q3,0.0397108009225438,0.0250063464090763,False,True,False,Tier3_보조신호
273904768,Q2,0.0479967897800533,0.0248228004915317,False,True,False,Tier3_보조신호
1387358144,Q1_저가,0.067963207021251,0.0247661596504243,False,True,False,Tier3_보조신호
777463552,Q2,0.0335259963312045,0.0246750043317368,False,True,False,Tier3_보조신호
606034112,Q2,0.0374708195737284,0.0246574304681879,False,True,False,Tier3_보조신호
1346589248,Q1_저가,0.026678371922894,0.0246242150661412,False,True,False,Tier3_보조신호
1289387328,Q4_고가,0.0494557724028096,0.0245078831266931,False,True,False,Tier3_보조신호
38933312,Q3,0.0396895667553315,0.0243869395240906,False,True,False,Tier3_보조신호
414442944,Q2,0.0938708442888416,0.0241704916467695,False,True,False,Tier3_보조신호
761830464,Q4_고가,0.0297657465114449,0.0240728849560429,False,True,False,Tier3_보조신호
924364096,Q2,0.0804940960614958,0.0240641238185901,False,True,False,Tier3_보조신호
598361408,Q1_저가,0.0438286326709531,0.0240394872678662,False,True,False,Tier3_보조신호
1363244992,Q3,0.0514672761619897,0.0240143138775936,False,True,False,Tier3_보조신호
414095872,Q2,0.0590926041956295,0.0238726368451784,False,True,False,Tier3_보조신호
837909760,Q4_고가,0.0405289071168232,0.0238166815503817,False,True,False,Tier3_보조신호
869471040,Q2,0.0296171313228482,0.0237137042191944,False,True,False,Tier3_보조신호
157158656,Q4_고가,0.0301897681923801,0.0236866167377473,False,True,False,Tier3_보조신호
1010334016,Q2,0.033418960408247,0.0236645578681179,False,True,False,Tier3_보조신호
743877376,Q3,0.0667182046781268,0.0236235014173488,False,True,False,Tier3_보조신호
742461248,Q3,0.0564382456638946,0.0235404254414719,False,True,False,Tier3_보조신호
847612928,Q3,0.0361084994594985,0.0234492539141477,False,True,False,Tier3_보조신호
401272768,Q3,0.0272514388387078,0.0234136317346784,False,True,False,Tier3_보조신호
1165714624,Q4_고가,0.0482344956998886,0.0232974516138326,False,True,False,Tier3_보조신호
731148928,Q3,0.0416860170586197,0.0232698938738001,False,True,False,Tier3_보조신호
445131904,Q3,0.0447665560875986,0.0232579466663988,False,True,False,Tier3_보조신호
174400896,Q2,0.0274488167110682,0.0232556805077693,False,True,False,Tier3_보조신호
1300900096,Q2,0.0334732605143345,0.0231218327953124,False,True,False,Tier3_보조신호
1125190720,Q3,0.0371120466773959,0.0230390932875992,False,True,False,Tier3_보조신호
1391964736,Q1_저가,0.086058872705716,0.0230201365145403,False,True,False,Tier3_보조신호
729502656,Q2,0.030317225745409,0.0229909006683231,False,True,False,Tier3_보조신호
865940928,Q3,0.111733704990932,0.022802485631033,False,True,False,Tier3_보조신호
1060098944,Q3,0.046787899718152,0.0227829341828799,False,True,False,Tier3_보조신호
867856320,Q3,0.0485292861871278,0.022644961704736,False,True,False,Tier3_보조신호
398551872,Q4_고가,0.0300319859440278,0.0225550402383476,False,True,False,Tier3_보조신호
1640913728,Q4_고가,0.0304690050534585,0.0225310957076114,False,True,False,Tier3_보조신호
653443776,Q3,0.0402803262155287,0.0225232465346162,False,True,False,Tier3_보조신호
1225212416,Q4_고가,0.0364163716848909,0.0224223364600161,False,True,False,Tier3_보조신호
534398080,Q1_저가,0.034983488173709,0.0222088341545494,False,True,False,Tier3_보조신호
412915456,Q2,0.0439623116777789,0.0219349920404418,False,True,False,Tier3_보조신호
1176791232,Q2,0.029323194745343,0.0216999179476707,False,True,False,Tier3_보조신호
51142080,Q3,0.0481394106817467,0.0216548730521314,False,True,False,Tier3_보조신호
1282308544,Q1_저가,0.0740522035948425,0.0216386233978932,False,True,False,Tier3_보조신호
677664576,Q2,0.0455100764226994,0.0215864421854295,False,True,False,Tier3_보조신호
423064064,Q3,0.0276044461810484,0.0214150171904397,False,True,False,Tier3_보조신호
241877632,Q2,0.0296810912449546,0.021386709373214,False,True,False,Tier3_보조신호
154096256,Q3,0.033323107472446,0.02132775296263,False,True,False,Tier3_보조신호
42307520,Q2,0.032516816394397,0.0212305104631046,False,True,False,Tier3_보조신호
211140416,Q2,0.0312574821989136,0.02111485206968,False,True,False,Tier3_보조신호
801422656,Q2,0.0456949246749212,0.0210958037527505,False,True,False,Tier3_보조신호
439040512,Q3,0.0541145794641452,0.0210383329160783,False,True,False,Tier3_보조신호
1565348544,Q3,0.038925398474613,0.0209945043609048,False,True,False,Tier3_보조신호
972842816,Q2,0.0284866766835538,0.0209622825303027,False,True,False,Tier3_보조신호
159216960,Q4_고가,0.0274934542768305,0.0209572829271442,False,True,False,Tier3_보조신호
566928192,Q3,0.032636345180611,0.0207439468318748,False,True,False,Tier3_보조신호
709129344,Q3,0.0408892536954523,0.0206752716934425,False,True,False,Tier3_보조신호
723494784,Q3,0.0813058832767116,0.0206475579282027,False,True,False,Tier3_보조신호
864515520,Q2,0.0445459042565558,0.0206090151552799,False,True,False,Tier3_보조신호
448552512,Q4_고가,0.0528818693210985,0.0205400045570098,False,True,False,Tier3_보조신호
903816320,Q3,0.0304727256759264,0.0205180606041075,False,True,False,Tier3_보조신호
54078272,Q2,0.0378980299654162,0.0205060068734324,False,True,False,Tier3_보조신호
1223920640,Q1_저가,0.0302216027653333,0.0205013617019937,False,True,False,Tier3_보조신호
1579602624,Q1_저가,0.0386987687729841,0.0203909116323396,False,True,False,Tier3_보조신호
849596992,Q3,0.0787202659504238,0.0202582421127436,False,True,False,Tier3_보조신호
280816512,Q2,0.068755093177026,0.0201728371864126,False,True,False,Tier3_보조신호
836668096,Q3,0.0274971905206461,0.0201284303596142,False,True,False,Tier3_보조신호
650852800,Q2,0.0377735234204151,0.0200305905637427,False,True,False,Tier3_보조신호
769577408,Q3,0.027066637407163,0.0200217107840249,False,True,False,Tier3_보조신호
552664832,Q2,0.0289516475997279,0.019998205837416,False,True,False,Tier3_보조신호
304630848,Q4_고가,0.0380502239217426,0.0199884249008853,False,True,False,Tier3_보조신호
902201600,Q2,0.0548097359737936,0.019859093128459,False,True,False,Tier3_보조신호
1590918656,Q3,0.1054865552893913,0.0197414996354847,False,True,False,Tier3_보조신호
657367360,Q2,0.0348537500145536,0.0196773113808955,False,True,False,Tier3_보조신호
183461888,Q1_저가,0.0362011592994145,0.0196325192476702,False,True,False,Tier3_보조신호
564916288,Q3,0.028049149628805,0.0196139533565334,False,True,False,Tier3_보조신호
748960960,Q2,0.0678356434540401,0.0195790597696748,False,True,False,Tier3_보조신호
397441984,Q3,0.0270957412678017,0.0194443320947803,False,True,False,Tier3_보조신호
700357888,Q2,0.0349418404873532,0.0194259677472179,False,True,False,Tier3_보조신호
763478592,Q4_고가,0.0416631052509005,0.019391056806543,False,True,False,Tier3_보조신호
751340352,Q4_고가,0.0286284526156778,0.0193604111100665,False,True,False,Tier3_보조신호
422355072,Q2,0.0314535503368378,0.0193014284052099,False,True,False,Tier3_보조신호
830101568,Q3,0.0376969362245496,0.0192937110309913,False,True,False,Tier3_보조신호
1238469824,Q2,0.0762366999241657,0.0192763284163079,False,True,False,Tier3_보조신호
842636992,Q3,0.0318675064964787,0.0192554771876862,False,True,False,Tier3_보조신호
1492578496,Q4_고가,0.0331089274892232,0.0192507587158942,False,True,False,Tier3_보조신호
61426176,Q1_저가,0.0457228880452783,0.0192329174755531,False,True,False,Tier3_보조신호
1635319744,Q1_저가,0.0364465434433627,0.0191943076298826,False,True,False,Tier3_보조신호
656491328,Q1_저가,0.0534066825694439,0.019177129036128,False,True,False,Tier3_보조신호
1597496320,Q3,0.0482595424356995,0.0190596252793644,False,True,False,Tier3_보조신호
747088256,Q2,0.0434592747766215,0.0188905443552549,False,True,False,Tier3_보조신호
1283980800,Q1_저가,0.0335177492737784,0.0188464279694017,False,True,False,Tier3_보조신호
186832384,Q4_고가,0.1176425773728593,0.018837392458793,False,True,False,Tier3_보조신호
1624644032,Q2,0.0281164333320292,0.0188058868996143,False,True,False,Tier3_보조신호
325015296,Q1_저가,0.0527862206955777,0.0186646974803722,False,True,False,Tier3_보조신호
1052526464,Q1_저가,0.0852221156512537,0.0186467671258913,False,True,False,Tier3_보조신호
1117653504,Q3,0.0388438904565787,0.0186305309920873,False,True,False,Tier3_보조신호
180496000,Q2,0.0309123081998126,0.0186046480740057,False,True,False,Tier3_보조신호
945567040,Q3,0.048004950116678,0.018579272927102,False,True,False,Tier3_보조신호
766115968,Q2,0.0264970320493006,0.0185537327226216,False,True,False,Tier3_보조신호
1248041216,Q2,0.0308470144052572,0.0185445284251585,False,True,False,Tier3_보조신호
976736704,Q1_저가,0.0376854306220052,0.018533807983425,False,True,False,Tier3_보조신호
1099241984,Q2,0.0532724578500677,0.0184575370475909,False,True,False,Tier3_보조신호
1269919744,Q4_고가,0.0486848661459221,0.0184089979495678,False,True,False,Tier3_보조신호
686647616,Q2,0.054385444605607,0.0184004699172475,False,True,False,Tier3_보조신호
1033149824,Q3,0.0271275056367447,0.0183782177330373,False,True,False,Tier3_보조신호
968948928,Q3,0.0281675373161394,0.0183364735212148,False,True,False,Tier3_보조신호
1569853056,Q3,0.0513952983070409,0.0182772005420893,False,True,False,Tier3_보조신호
1443921600,Q1_저가,0.0619578847797149,0.0182170015830233,False,True,False,Tier3_보조신호
837388224,Q2,0.0320528673176633,0.0181299251077909,False,True,False,Tier3_보조신호
468240960,Q3,0.0274930105427161,0.0180529475301667,False,True,False,Tier3_보조신호
672666368,Q3,0.0667252437627448,0.0179257561488354,False,True,False,Tier3_보조신호
1274895680,Q3,0.0802357798680143,0.0178788415877357,False,True,False,Tier3_보조신호
1320894784,Q1_저가,0.034330050985822,0.0178141912080015,False,True,False,Tier3_보조신호
982462464,Q1_저가,0.0674196312408297,0.0178121279039685,False,True,False,Tier3_보조신호
770427456,Q2,0.0291928337959813,0.0177479816795168,False,True,False,Tier3_보조신호
684914112,Q3,0.1117678584145807,0.0177319659166954,False,True,False,Tier3_보조신호
401707072,Q2,0.030714561419019,0.0175790834880759,False,True,False,Tier3_보조신호
572932352,Q3,0.0306592970819246,0.0175641817727332,False,True,False,Tier3_보조신호
1381762304,Q2,0.0311578823712669,0.0175519021627628,False,True,False,Tier3_보조신호
821395072,Q3,0.0463363190783643,0.0174023180678157,False,True,False,Tier3_보조신호
627123840,Q2,0.0820769082947556,0.0173645007134863,False,True,False,Tier3_보조신호
1386183296,Q4_고가,0.0430096330150887,0.017270875498595,False,True,False,Tier3_보조신호
449489792,Q2,0.0440174522855513,0.0171810344566457,False,True,False,Tier3_보조신호
249548480,Q1_저가,0.0269184728856431,0.0171633191008688,False,True,False,Tier3_보조신호
243291904,Q2,0.029032676350274,0.0171219403162797,False,True,False,Tier3_보조신호
748276096,Q3,0.0588220204213875,0.0170538327789988,False,True,False,Tier3_보조신호
491511488,Q3,0.0400327066526097,0.0169764872606774,False,True,False,Tier3_보조신호
747104960,Q2,0.0359433426448291,0.0169051436315553,False,True,False,Tier3_보조신호
579278016,Q2,0.0324988430861,0.0168638479334052,False,True,False,Tier3_보조신호
765930368,Q2,0.031363224640755,0.016794570791186,False,True,False,Tier3_보조신호
1556768256,Q4_고가,0.032424539670078,0.0167703722733218,False,True,False,Tier3_보조신호
745248960,Q4_고가,0.0440036531386511,0.016696334664633,False,True,False,Tier3_보조신호
860441600,Q1_저가,0.031329175739305,0.0165167960956633,False,True,False,Tier3_보조신호
497500800,Q4_고가,0.0289266793589038,0.0165036960035058,False,True,False,Tier3_보조신호
867464704,Q1_저가,0.0539315827210771,0.0164177839719814,False,True,False,Tier3_보조신호
849474496,Q3,0.1286690958417313,0.0163790280979668,False,True,False,Tier3_보조신호
187571072,Q2,0.0336804565713005,0.0163596184768212,False,True,False,Tier3_보조신호
1144782656,Q3,0.0279077076338765,0.0163187654926747,False,True,False,Tier3_보조신호
743810560,Q3,0.0662880506089707,0.0163125725050382,False,True,False,Tier3_보조신호
541222592,Q1_저가,0.044044101025668,0.016235989610173,False,True,False,Tier3_보조신호
307284928,Q3,0.0272225319079221,0.0162055724835207,False,True,False,Tier3_보조신호
1395060544,Q1_저가,0.0342153348646992,0.0162029249752806,False,True,False,Tier3_보조신호
196431616,Q3,0.0294140546794706,0.016194199830108,False,True,False,Tier3_보조신호
153745472,Q2,0.0326514502835364,0.0161165107593576,False,True,False,Tier3_보조신호
173838528,Q4_고가,0.0339550030410716,0.0160881644377515,False,True,False,Tier3_보조신호
263071296,Q3,0.0265784915555183,0.0160497747519804,False,True,False,Tier3_보조신호
251174336,Q4_고가,0.0428874659500687,0.0159615708977022,False,True,False,Tier3_보조신호
379362688,Q2,0.1013478550112875,0.0158192229176926,False,True,False,Tier3_보조신호
106972416,Q2,0.0285872529613316,0.0157939489723953,False,True,False,Tier3_보조신호
857483136,Q3,0.0275354549936243,0.0157166106804516,False,True,False,Tier3_보조신호
596726272,Q3,0.0263877220554863,0.0156774444096846,False,True,False,Tier3_보조신호
1302243840,Q4_고가,0.0800354763386374,0.0156390424969298,False,True,False,Tier3_보조신호
811641792,Q2,0.043551925893442,0.0155282155895647,False,True,False,Tier3_보조신호
1074594304,Q1_저가,0.0275176915129645,0.0154926398889508,False,True,False,Tier3_보조신호
1308606208,Q2,0.0294729601223554,0.0154632500733392,False,True,False,Tier3_보조신호
416894720,Q4_고가,0.0270226425738218,0.0154270609350126,False,True,False,Tier3_보조신호
1350035840,Q2,0.0590929731827112,0.0153182456709142,False,True,False,Tier3_보조신호
147355264,Q1_저가,0.1475650654280571,0.0152493422911688,False,True,False,Tier3_보조신호
63967040,Q2,0.0379754739604617,0.0151694460546107,False,True,False,Tier3_보조신호
1323322432,Q2,0.0408451709275835,0.0151025491484867,False,True,False,Tier3_보조신호
517231936,Q3,0.0338324040652818,0.0149537008690068,False,True,False,Tier3_보조신호
604120576,Q1_저가,0.0436055040143338,0.0149147053468791,False,True,False,Tier3_보조신호
849060608,Q1_저가,0.0310401855323335,0.0148680124319604,False,True,False,Tier3_보조신호
369859968,Q3,0.0498539617806219,0.0146027128244116,False,True,False,Tier3_보조신호
356431808,Q2,0.0359590598812017,0.0145525066321466,False,True,False,Tier3_보조신호
1232480512,Q3,0.0354378632158675,0.0144822065071884,False,True,False,Tier3_보조신호
230756480,Q2,0.0343971706862248,0.0144542326492752,False,True,False,Tier3_보조신호
824672768,Q2,0.0337170488615248,0.0141950897646935,False,True,False,Tier3_보조신호
1617836224,Q1_저가,0.0498081697878753,0.0140878934473547,False,True,False,Tier3_보조신호
643408384,Q3,0.0399758280565546,0.0140600673910419,False,True,False,Tier3_보조신호
695428352,Q4_고가,0.0651716810689949,0.0140215075043791,False,True,False,Tier3_보조신호
322335232,Q1_저가,0.0479049311191164,0.0140176242176805,False,True,False,Tier3_보조신호
660541120,Q1_저가,0.0323920059935836,0.0139889817802054,False,True,False,Tier3_보조신호
733676800,Q4_고가,0.0285214407985367,0.0139249123752965,False,True,False,Tier3_보조신호
366075584,Q2,0.0516089510333147,0.013820525790304,False,True,False,Tier3_보조신호
1224351232,Q3,0.0286030800122416,0.0137298857589596,False,True,False,Tier3_보조신호
60654080,Q2,0.0396334324855136,0.013728483954977,False,True,False,Tier3_보조신호
241838656,Q4_고가,0.0300057727077677,0.0136924279027497,False,True,False,Tier3_보조신호
838366336,Q1_저가,0.0295928709483187,0.0135930385063002,False,True,False,Tier3_보조신호
1164571328,Q4_고가,0.0266628591949451,0.0135046008598646,False,True,False,Tier3_보조신호
1614285696,Q1_저가,0.0533770180039453,0.0134973797343563,False,True,False,Tier3_보조신호
467582080,Q1_저가,0.0398308684127496,0.0134707434875318,False,True,False,Tier3_보조신호
127277056,Q3,0.0300138900554097,0.0134438699835445,False,True,False,Tier3_보조신호
380834496,Q3,0.0274221392534299,0.0134284491402572,False,True,False,Tier3_보조신호
92014912,Q2,0.0284174941707865,0.0133708300406771,False,True,False,Tier3_보조신호
857809792,Q3,0.0272713812076559,0.0132994032344632,False,True,False,Tier3_보조신호
232913152,Q2,0.0274873256909257,0.0132650972224279,False,True,False,Tier3_보조신호
457327680,Q3,0.0305591745498939,0.0131823489250949,False,True,False,Tier3_보조신호
1511942144,Q2,0.0314122736249365,0.013155031747924,False,True,False,Tier3_보조신호
135113088,Q3,0.038967988279045,0.0131231149529855,False,True,False,Tier3_보조신호
1255455936,Q1_저가,0.0717626130150086,0.0130790771661678,False,True,False,Tier3_보조신호
1284847552,Q2,0.059237853543239,0.0130695760701927,False,True,False,Tier3_보조신호
1581182080,Q2,0.0601857541297795,0.0130461941072949,False,True,False,Tier3_보조신호
748320640,Q2,0.0308924791753633,0.0129082604677238,False,True,False,Tier3_보조신호
1523467904,Q2,0.109077256040414,0.0128809139139772,False,True,False,Tier3_보조신호
1149550720,Q3,0.0354680107825984,0.0128795602494198,False,True,False,Tier3_보조신호
1328459840,Q3,0.0594353438935534,0.012869236108831,False,True,False,Tier3_보조신호
423127168,Q3,0.0338551924948059,0.01273355826498,False,True,False,Tier3_보조신호
1127781696,Q1_저가,0.0440451613129482,0.0126960799327005,False,True,False,Tier3_보조신호
977828032,Q2,0.0281380246258257,0.0125835719614176,False,True,False,Tier3_보조신호
872769152,Q1_저가,0.1094020597193505,0.0125155927209079,False,True,False,Tier3_보조신호
673282560,Q4_고가,0.0264890930657927,0.0125117158300394,False,True,False,Tier3_보조신호
1263477568,Q2,0.0855933800172988,0.0123826068093932,False,True,False,Tier3_보조신호
1060110080,Q2,0.1114995815201295,0.0122800145043912,False,True,False,Tier3_보조신호
1047496704,Q1_저가,0.1238315731822349,0.0121839849968852,False,True,False,Tier3_보조신호
936658240,Q3,0.0511429464038927,0.0121316152124979,False,True,False,Tier3_보조신호
55204864,Q1_저가,0.1218593991735824,0.0120980383328886,False,True,False,Tier3_보조신호
1524254848,Q3,0.0493062671149547,0.0120583900830684,False,True,False,Tier3_보조신호
805867776,Q2,0.0540927354558382,0.0119408306579026,False,True,False,Tier3_보조신호
907006784,Q3,0.0266042469865186,0.0119324374562248,False,True,False,Tier3_보조신호
394155008,Q2,0.045491942183267,0.011928348733013,False,True,False,Tier3_보조신호
510600448,Q1_저가,0.1228293896700809,0.0119261273056616,False,True,False,Tier3_보조신호
1531673280,Q2,0.0374034393300347,0.0118747231638022,False,True,False,Tier3_보조신호
831777536,Q1_저가,0.0323382825819921,0.0118708552288573,False,True,False,Tier3_보조신호
888580416,Q4_고가,0.0346434515226263,0.0118561650051725,False,True,False,Tier3_보조신호
735037248,Q2,0.0347530358788865,0.0118222701779662,False,True,False,Tier3_보조신호
1469256000,Q2,0.0382482114947891,0.0115898320505619,False,True,False,Tier3_보조신호
323545344,Q3,0.043188958082488,0.0115053804734467,False,True,False,Tier3_보조신호
484683264,Q1_저가,0.0774079762892875,0.0114621997262801,False,True,False,Tier3_보조신호
1606401408,Q3,0.040854214972362,0.0114332496294947,False,True,False,Tier3_보조신호
119936576,Q3,0.0391816943891379,0.0113303604415803,False,True,False,Tier3_보조신호
928896448,Q3,0.0287367522311062,0.0110765649159937,False,True,False,Tier3_보조신호
439372736,Q2,0.0327158467538178,0.0109426439930844,False,True,False,Tier3_보조신호
