회원번호,가격구간,treatment_h4,uplift_forest
404238656,Q4_고가,0.0,0.03612197689172207
404463232,Q3,0.0,-0.03562080005198198
404999616,Q1_저가,0.0,-0.027693107137109707
405090560,Q2,0.0,-0.010702417310531787
405129536,Q4_고가,,0.018685822298835683
405231616,Q1_저가,1.0,0.005468761446549536
405599104,Q3,,0.033480737406851285
405853376,Q2,,-0.018444394645043077
405890496,Q4_고가,0.0,0.03923020069393962
405964736,Q3,0.0,0.05424415811898742
406423168,Q1_저가,0.0,-0.016775391328884226
406515968,Q4_고가,0.0,0.03748130476071842
406580928,Q1_저가,0.0,0.0325923604863915
406592064,Q3,0.0,-0.015758824760130352
406632896,Q4_고가,0.0,-0.0391738480231788
406649600,Q1_저가,0.0,-0.045001293871219816
406889024,Q1_저가,0.0,0.057459975014796244
406931712,Q2,0.0,0.016904472420545047
407043072,Q4_고가,,-0.01319909485416082
407106176,Q3,0.0,0.041965466867315504
407245376,Q3,0.0,-0.042742998338835214
407369728,Q4_고가,1.0,-0.016360553421366053
407375296,Q3,0.0,0.016193293347088855
407451392,Q3,1.0,0.03027508771367915
407599872,Q4_고가,1.0,0.04435858501353031
407603584,Q4_고가,1.0,-0.013359019816546414
407677824,Q3,1.0,0.0500240208067502
407750208,Q1_저가,0.0,-0.004537864423092786
407817024,Q4_고가,0.0,0.03051073908136552
407837440,Q4_고가,,-0.029437158227614446
407902400,Q4_고가,0.0,0.09206389352893074
408152960,Q2,0.0,0.051369816139894
408156672,Q1_저가,0.0,0.052716464898725945
408201216,Q4_고가,,0.04072707427965006
408214208,Q4_고가,0.0,-0.03620956195836972
408242048,Q1_저가,0.0,-0.0939928060031413
408299584,Q4_고가,0.0,0.030864007120479597
408713472,Q1_저가,1.0,0.011410982823130827
408746880,Q1_저가,0.0,0.025075533435871628
408908352,Q3,0.0,0.05255108659902308
408947328,Q4_고가,0.0,-0.03460366667979353
408956608,Q2,0.0,0.06145642202046586
408960320,Q1_저가,0.0,-0.010737890280936135
409043840,Q4_고가,0.0,0.07066941051215309
409088384,Q4_고가,,0.06540061255810492
409140352,Q2,0.0,0.01607504992116837
409149632,Q4_고가,0.0,0.024663938619816417
409248000,Q4_고가,1.0,0.0016298248566075646
409455872,Q4_고가,0.0,0.04701376186945022
409487424,Q1_저가,0.0,-0.005089809960735603
409615488,Q1_저가,0.0,0.03495826119577099
409619200,Q4_고가,0.0,0.03237901146167217
409880896,Q4_고가,0.0,0.0184718696828666
410010816,Q1_저가,1.0,-0.023769720382002646
410046080,Q2,0.0,0.039078423200380075
410101760,Q1_저가,1.0,-0.08466508191662447
410528640,Q3,1.0,-0.03929179679377259
410534208,Q2,1.0,0.03438921355112601
410686400,Q1_저가,1.0,0.04300571259697769
410795904,Q1_저가,0.0,0.0024275536304986522
411122560,Q1_저가,0.0,0.055027411088834605
411185664,Q2,0.0,0.07464434063592595
411207936,Q2,0.0,0.028609159689139685
411965184,Q4_고가,,0.005484735780262873
412054272,Q4_고가,0.0,0.04198517567143634
412174912,Q1_저가,0.0,-0.02164634218817607
412507136,Q2,0.0,-0.013120187712195475
412598080,Q3,0.0,0.04620112137489951
412612928,Q4_고가,0.0,0.009913275004624356
412683456,Q1_저가,0.0,0.03852725131717043
412915456,Q2,0.0,0.021934992040441803
413021248,Q1_저가,,0.032346905244939106
413028672,Q1_저가,0.0,-0.017139673135223868
413037952,Q4_고가,0.0,0.0031828944502158008
413164160,Q1_저가,,-0.00702723203635075
413179008,Q1_저가,0.0,-0.0047825041391570955
413327488,Q3,0.0,0.02952312830764256
413494528,Q1_저가,0.0,0.032428009987598275
413771072,Q4_고가,0.0,0.05655206740998048
414095872,Q2,0.0,0.023872636845178485
414236928,Q3,0.0,0.027748196056220698
414442944,Q2,0.0,0.024170491646769543
415053568,Q3,0.0,0.03979944594730388
415064704,Q2,0.0,-0.037699481376013366
415272576,Q4_고가,0.0,0.020191770491830463
415343104,Q2,0.0,0.019309736691975443
415569536,Q2,0.0,0.06079010908363455
415630784,Q3,0.0,0.03357806513547242
415634496,Q3,0.0,-0.0010377645800692115
415641920,Q3,0.0,0.062186589222078203
415846080,Q3,,0.050372879984263236
416074368,Q2,,-0.09315368578035643
416076224,Q4_고가,0.0,0.03617140489682391
416506816,Q4_고가,0.0,0.032577108361002416
416556928,Q4_고가,,-0.06209668644145605
416894720,Q4_고가,0.0,0.01542706093501267
416935552,Q1_저가,0.0,-0.01972375586507502
417084032,Q4_고가,0.0,0.01244581050957072
417334592,Q4_고가,1.0,0.026630932348829406
417356864,Q2,0.0,0.04605426801933453
417442240,Q4_고가,,0.10651018446992033
417846848,Q1_저가,0.0,0.04753477100876362
418012032,Q4_고가,0.0,0.017881759572049627
418210624,Q2,1.0,-0.037639284935689576
418386944,Q3,,0.009467301391288041
418463040,Q3,,0.08725694772083453
418481600,Q4_고가,0.0,0.04418195761194388
418552128,Q2,,0.006867207844268836
418615232,Q4_고가,0.0,0.05675513662455893
418687616,Q4_고가,0.0,-0.011775137539765612
418693184,Q3,,0.03512574790560408
418754432,Q4_고가,0.0,0.027898771811281448
418984576,Q4_고가,,0.029398932714949616
419118208,Q3,1.0,-0.04375770592445502
419353920,Q4_고가,0.0,0.024099366409591816
419457856,Q2,0.0,-0.03968888994461589
419483840,Q1_저가,0.0,-0.03550212837328426
419628608,Q4_고가,0.0,-0.01097634079732368
420152000,Q2,0.0,0.030571029102707994
421299008,Q4_고가,,0.013518436857168192
421753728,Q1_저가,0.0,0.0376006880990975
421956032,Q4_고가,,-0.008330153546328933
421965312,Q2,1.0,0.021437364041323265
422208448,Q4_고가,0.0,0.019780498131826724
422355072,Q2,0.0,0.019301428405209986
422390336,Q4_고가,0.0,0.01101077807594572
422468288,Q2,,-0.06151887187672278
422549952,Q4_고가,0.0,0.008897728938541169
422614912,Q4_고가,0.0,0.034447447827188574
422663168,Q3,0.0,0.009934617293227643
422694720,Q4_고가,0.0,0.05949718884861843
422750400,Q2,0.0,-0.01062973615301141
422820928,Q3,1.0,0.037066147817046535
422908160,Q4_고가,0.0,0.031340995391295645
423032512,Q1_저가,1.0,0.08802274058793114
423064064,Q3,0.0,0.0214150171904397
423080768,Q2,1.0,0.016504327574609248
423084480,Q2,1.0,-0.01707351400260093
423127168,Q3,0.0,0.012733558264980016
423240384,Q3,1.0,0.08449025288602774
423325760,Q3,0.0,0.0983693178151247
423479808,Q4_고가,0.0,-0.012602579715998541
423485376,Q2,0.0,-0.000619060808359384
423587456,Q4_고가,0.0,0.01907575628622804
423685824,Q2,1.0,-0.03401435784098733
423878848,Q2,1.0,0.008301470507678377
423925248,Q4_고가,0.0,0.029305293820858253
424057024,Q1_저가,1.0,0.016382751055438793
424075584,Q3,0.0,-0.02054777868223573
424118272,Q4_고가,0.0,-0.009982732280495177
424326144,Q4_고가,,0.0038385847874594647
424359552,Q2,1.0,0.049052822597176055
424385536,Q2,0.0,0.039546227089686914
424391104,Q2,0.0,0.027860369931682283
424521024,Q4_고가,0.0,0.03508343933079838
424543296,Q1_저가,0.0,0.043403961237932914
424643520,Q1_저가,0.0,0.036592153932374694
424676928,Q4_고가,0.0,0.012250490695107086
424829120,Q4_고가,1.0,0.037895694846747124
424886656,Q3,0.0,0.12525155859248194
425107520,Q1_저가,0.0,0.024480667024086827
425259712,Q4_고가,,0.024515821722753905
425263424,Q1_저가,0.0,0.03968275892847185
425367360,Q2,0.0,0.05101228298734617
425836928,Q2,1.0,-0.01698053218436804
426026240,Q4_고가,0.0,-0.03559034143005124
426039232,Q2,0.0,0.056346230136829295
426326912,Q1_저가,0.0,0.02858126226898572
426506944,Q2,0.0,-0.04179339617810718
426523648,Q1_저가,1.0,0.03815121069598871
427115712,Q1_저가,,-0.07056520729731897
427253056,Q4_고가,0.0,0.08445462534012571
427331008,Q2,0.0,0.04132275369817018
427347712,Q3,1.0,-0.11201889832369744
427427520,Q3,,0.0997014023210997
427563008,Q4_고가,0.0,0.015907283767364083
427637248,Q4_고가,1.0,0.03824539570172991
427670656,Q2,0.0,0.02941710489945437
428259008,Q3,0.0,0.005097827187654502
428557824,Q4_고가,1.0,-0.00267334723266599
428845504,Q3,1.0,-0.02119291310761162
428875200,Q1_저가,,-0.029458151364290197
429604608,Q3,,0.01792752514419571
429712256,Q2,,-0.10716378015791761
429806912,Q1_저가,0.0,0.007632904499895676
429916416,Q4_고가,0.0,0.006575362190375134
430183680,Q3,1.0,0.03757806319886984
430198528,Q1_저가,0.0,-0.005312808484579712
430282048,Q2,1.0,0.007744879149056083
430465792,Q1_저가,0.0,-0.036227169212550425
430558592,Q2,1.0,0.047126936788864135
430725632,Q2,0.0,0.018062471849274675
430931648,Q1_저가,0.0,-0.029980884793290002
430933504,Q1_저가,,-0.07862233167443489
430963200,Q2,,-0.0684886594929629
431059712,Q3,0.0,0.19903444192991254
431096832,Q2,1.0,0.04824198317797468
431349248,Q4_고가,0.0,0.03254949400399813
431403072,Q1_저가,1.0,0.019201255836429607
431564544,Q2,0.0,-0.16514436203251082
431839232,Q1_저가,0.0,-0.004317645313670404
431872640,Q4_고가,0.0,0.05955794621748278
432113920,Q4_고가,0.0,0.019596872062167314
432227136,Q1_저가,0.0,0.04911000802548157
432314368,Q2,0.0,-0.01969576087660818
432446144,Q2,0.0,-0.06863789973550344
432659584,Q2,0.0,-0.0025390261709382633
432860032,Q4_고가,0.0,-0.007100541696989038
432867456,Q1_저가,0.0,0.03338437777725302
432880448,Q2,,0.014495839617368445
432978816,Q4_고가,1.0,0.037467543905876755
432982528,Q1_저가,0.0,0.04420796702240669
433121728,Q4_고가,0.0,0.10021036603304223
433125440,Q1_저가,0.0,0.041703561966269245
433359296,Q4_고가,,0.03780747127398758
433517056,Q3,0.0,0.02428527440460157
433691520,Q1_저가,0.0,0.04581689384591374
433830720,Q1_저가,0.0,0.014557342150965907
434125824,Q1_저가,0.0,0.021634416492830835
434281728,Q4_고가,0.0,-0.010367579333004695
434291008,Q4_고가,0.0,0.14433126295663967
434495168,Q2,,-0.011109785498218172
434578688,Q4_고가,0.0,-0.0024905879437068235
434786560,Q3,0.0,0.030064356503506695
434831104,Q2,0.0,-0.016360756641433105
434844096,Q2,0.0,0.02596487550857704
434944320,Q2,,0.002190369757754884
435059392,Q2,0.0,-0.011894327291469442
435167040,Q4_고가,1.0,-0.01010327705880032
435378624,Q2,0.0,0.03225015048491223
435655168,Q3,0.0,0.05720104860368738
435955840,Q2,0.0,0.02599489320221174
436013376,Q4_고가,0.0,0.028339192944506972
436215680,Q3,0.0,0.07163425894822595
436382720,Q4_고가,0.0,-0.0039266598656493845
436681536,Q4_고가,0.0,-0.04266751031927973
436683392,Q1_저가,0.0,-0.01118693203785015
436739072,Q3,0.0,0.008770078509033996
436818880,Q3,,-0.001227251924493078
436939520,Q2,0.0,0.034302685618635476
437076864,Q3,0.0,0.04006857071526826
437084288,Q4_고가,1.0,-0.014588836274677774
437160384,Q3,0.0,0.01517436110794157
437193792,Q2,0.0,0.056270665993171765
437288448,Q3,0.0,0.025035598314763874
437345984,Q1_저가,0.0,0.11799349757215283
437422080,Q3,1.0,0.014696244083394205
437490752,Q3,0.0,0.04666999337744766
437509312,Q1_저가,0.0,-0.005126681430800584
437540864,Q2,0.0,-0.003026325827470533
437552000,Q3,0.0,-0.01610415077574856
437598400,Q1_저가,0.0,0.03967220139844824
437624384,Q2,,-0.05594512613178587
437661504,Q4_고가,0.0,0.05250809359276598
437793280,Q4_고가,1.0,0.018829594463311033
437835968,Q4_고가,,0.007980016391551728
437884224,Q3,0.0,0.0023084202509413565
437939904,Q2,,-0.04914970471850505
437967744,Q3,,0.047505363897123926
438105088,Q3,0.0,-0.009939055864373075
438112512,Q1_저가,0.0,-0.03325118913557701
438235008,Q1_저가,1.0,0.017396333935515332
438459584,Q4_고가,0.0,0.11462824932027582
438543104,Q1_저가,,-0.010715576418118211
438814080,Q4_고가,,-0.001975935204877488
439007104,Q4_고가,,0.04274160960915063
439040512,Q3,0.0,0.021038332916078373
439059072,Q4_고가,,0.02344342363112674
439372736,Q2,0.0,0.010942643993084422
439515648,Q2,1.0,0.012539101650313189
439536064,Q3,0.0,-0.006917035088796042
439665984,Q3,1.0,0.04522988411794643
439743936,Q1_저가,0.0,0.004771210044629742
439768064,Q2,0.0,0.10069428651645063
440207936,Q2,0.0,-0.0006898384279180325
440239488,Q3,,0.014620104397234393
440272896,Q3,1.0,0.038480886268738024
440302592,Q2,0.0,0.008605500324685919
440319296,Q2,0.0,-0.04086615984735259
440614400,Q3,0.0,0.0006341968454657565
440675648,Q1_저가,0.0,-0.002250332092689211
440913216,Q2,1.0,0.032076246378199794
441002304,Q2,0.0,-0.007593870840363448
441432896,Q2,0.0,0.03836550333601807
441531264,Q3,,-0.02680441311920337
441551680,Q4_고가,0.0,0.012240357634213772
441744704,Q3,1.0,-0.03616769436846734
441813376,Q3,,0.04471129475028235
441876480,Q1_저가,0.0,-0.016223115244027198
441980416,Q2,0.0,0.0031172317170241604
442112192,Q3,0.0,-0.08021553660276637
442316352,Q3,,0.018013598558023508
442451840,Q4_고가,1.0,-0.00355090676652009
442509376,Q4_고가,0.0,-0.00122161917501587
442656000,Q3,0.0,0.057335884157588946
443129280,Q1_저가,,0.02177171436653723
443223936,Q3,1.0,0.03457538241573029
443272192,Q4_고가,,0.023361391843945034
443387264,Q4_고가,0.0,0.04160719182633302
443424384,Q4_고가,0.0,0.02145634850281536
443530176,Q4_고가,0.0,0.02241683430806396
443533888,Q3,0.0,-0.0002139902882629663
443546880,Q1_저가,0.0,0.02355277878525787
443635968,Q3,0.0,0.0367705676775352
443674944,Q3,0.0,0.035379442625782284
444023872,Q3,0.0,-0.04885085245641274
444315264,Q1_저가,0.0,0.05222170934585087
444354240,Q4_고가,0.0,0.11513287636907887
444491584,Q4_고가,0.0,-0.03072194822308144
444504576,Q4_고가,1.0,0.02140106653316738
444617792,Q4_고가,0.0,-0.03704753167048758
444760704,Q2,0.0,0.031089170329422156
445059520,Q2,,-0.050796810011744575
445070656,Q1_저가,0.0,0.029170958768426875
445115200,Q4_고가,1.0,-0.009603334068556069
445122624,Q3,1.0,0.07856739492984177
445131904,Q3,0.0,0.0232579466663988
445156032,Q3,0.0,0.008056967327888853
445224704,Q4_고가,1.0,0.019609627339614855
445272960,Q1_저가,0.0,0.0411973999767383
445360192,Q4_고가,0.0,-0.01752065374644951
445408448,Q2,1.0,0.03179506048754932
445772224,Q2,1.0,0.0008936510085051363
446329024,Q3,0.0,0.19881443354145295
446603712,Q4_고가,1.0,0.026486359502749454
446661248,Q1_저가,,0.005053922064219743
446967488,Q1_저가,0.0,0.018043670203264264
447071424,Q4_고가,,0.057473635521825495
447101120,Q2,0.0,0.02845739567644945
447199488,Q3,0.0,0.03709765016696026
447503872,Q2,,-0.015072353204867162
447524288,Q3,,0.10345560678025378
447650496,Q2,1.0,0.03675462539643767
447739584,Q2,,0.011428576140227964
447754432,Q2,0.0,0.06177379111134873
447958592,Q3,0.0,0.04656637118626381
447960448,Q4_고가,0.0,0.10679623759422396
448255552,Q2,0.0,0.02534154323423443
448439296,Q3,0.0,0.038445443078148574
448507968,Q1_저가,0.0,-0.052433300267899
448552512,Q4_고가,0.0,0.020540004557009883
448610048,Q2,,0.021563996744023428
448814208,Q3,0.0,-0.019744083916191008
448932992,Q3,0.0,-0.003852084895919039
449265216,Q1_저가,0.0,0.05509992044610643
449280064,Q1_저가,0.0,0.007126342138172509
449489792,Q2,0.0,0.01718103445664576
449710656,Q4_고가,0.0,0.05213045655606273
449714368,Q1_저가,0.0,-0.01440058380759085
449736640,Q1_저가,0.0,0.043179204923332715
449777472,Q1_저가,0.0,-0.006239695351436536
450096704,Q3,,0.011799308172787182
450107840,Q2,0.0,-0.054672740961428073
450451200,Q3,0.0,0.04927465864966481
450462336,Q4_고가,0.0,0.12938488157488126
450679488,Q2,0.0,-0.04774969516128175
450699904,Q2,0.0,0.008476649523897928
450831680,Q1_저가,0.0,-0.00031802933720240234
450863232,Q2,1.0,-0.004180027668522102
450976448,Q3,1.0,0.09036912529020047
450983872,Q4_고가,0.0,-0.042398345848239094
451046976,Q4_고가,0.0,-0.023011377535157695
451132352,Q1_저가,1.0,-0.006983433386878013
451308672,Q1_저가,1.0,0.03876134186431747
451340224,Q1_저가,0.0,0.036355539379628043
451375488,Q2,0.0,-0.039107824425499205
451559232,Q3,0.0,-0.0050843341343833615
451566656,Q2,0.0,0.043567454719908305
451863616,Q4_고가,0.0,-0.0071472044361377
451867328,Q4_고가,0.0,-0.023890766697640675
451910016,Q1_저가,0.0,0.028528118444168915
452121600,Q2,0.0,-0.03575960891630825
452323904,Q4_고가,0.0,0.048339067352574455
452600448,Q1_저가,0.0,0.0320704695949083
452626432,Q3,0.0,0.0013677381204162398
452956800,Q4_고가,0.0,0.01786780288713552
453361408,Q3,0.0,0.04108194144919017
453379968,Q1_저가,0.0,0.014988373188336929
453439360,Q2,0.0,0.04743790041466128
453591552,Q4_고가,1.0,0.09431022140430068
453617536,Q3,0.0,0.030096443550067686
453704768,Q4_고가,1.0,-0.008494234951592322
453747456,Q4_고가,0.0,-0.06570036648253402
453762304,Q3,1.0,0.01560805839720339
454289408,Q2,,0.02877172491614688
454372928,Q1_저가,0.0,0.033514184613907906
454382208,Q1_저가,0.0,0.04108438812397309
454469440,Q3,0.0,0.03751136595750483
454506560,Q3,0.0,0.014138450257255575
454888896,Q3,1.0,-0.03018252302770974
455072640,Q4_고가,,0.010678791764516568
455081920,Q1_저가,,0.03240998205223695
455115328,Q3,0.0,0.07310977155817144
455219264,Q3,0.0,0.03211074929765689
455395584,Q2,0.0,-0.03453821068306151
455737088,Q4_고가,1.0,-0.03797307463879751
455865152,Q2,,0.03627295303342867
455950528,Q2,0.0,0.023432429226087098
456182528,Q2,0.0,0.08339864794806107
456284608,Q4_고가,0.0,0.03135495327382695
456295744,Q2,,-0.011071818162769975
456303168,Q1_저가,0.0,-0.024483382797775288
456373696,Q3,,0.010235938529528546
456451648,Q3,1.0,-0.0002561711555073565
456653952,Q3,0.0,0.06681510939657756
456934208,Q1_저가,1.0,0.02125723019377826
457327680,Q3,0.0,0.013182348925094955
457400064,Q4_고가,0.0,0.05799081688328467
457479872,Q1_저가,0.0,0.011018480989600316
457520704,Q2,1.0,-0.0202482572088879
457524416,Q4_고가,,0.029235009208677998
457832512,Q2,,-0.03578621042249508
458738240,Q3,1.0,-0.006942120482590644
458741952,Q2,,0.001898082097723075
458842176,Q4_고가,0.0,-0.007546968421498296
459053760,Q4_고가,0.0,0.013926489076158413
459849984,Q4_고가,0.0,0.022332089716479347
460132096,Q3,1.0,-0.012538864559490104
460293568,Q2,0.0,0.1235947723238725
460377088,Q2,1.0,-0.02079036377283705
460510720,Q4_고가,0.0,0.02092109349789195
460525568,Q4_고가,0.0,0.01029183865297506
460898624,Q1_저가,0.0,0.02306318843881011
461006272,Q2,0.0,-0.07199756308790756
461167744,Q1_저가,0.0,0.0454622804373207
461524096,Q1_저가,0.0,0.03425284831393299
461681856,Q4_고가,0.0,0.05041789425433452
461737536,Q4_고가,0.0,0.0016272141574615873
461845184,Q2,0.0,0.04628341971661182
461897152,Q4_고가,1.0,-0.012523963704053953
461932416,Q4_고가,0.0,-0.008229915557795231
461941696,Q3,,0.052249159892442665
461965824,Q4_고가,0.0,0.04157865612276246
462264640,Q1_저가,,0.038838103418446096
462442816,Q3,0.0,0.0222486614096154
462478080,Q3,0.0,0.043674517025035955
462517056,Q4_고가,0.0,-0.011562504704301646
462672960,Q3,0.0,-0.07641787620350055
463029312,Q1_저가,0.0,0.005843709402917896
463188928,Q3,0.0,0.010596035519914726
463190784,Q4_고가,0.0,0.028320313553434895
463331840,Q4_고가,0.0,-0.04627294724274633
463350400,Q1_저가,0.0,-0.020161358552801545
463602816,Q1_저가,,-0.048392409943616155
463613952,Q3,0.0,0.0003118474044114805
463747584,Q1_저가,0.0,-0.018030821813619813
463795840,Q4_고가,0.0,-0.04567923979990923
464295104,Q3,0.0,0.006848816799806978
464397184,Q2,,-0.05652263536600466
464445440,Q1_저가,,0.016748706609723857
464579072,Q4_고가,0.0,0.0952571728619715
464670016,Q1_저가,0.0,-0.01224991570386702
464759104,Q2,1.0,0.007228596050099512
464764672,Q2,0.0,0.035203546509122115
464831488,Q3,1.0,0.034906887340587216
464892736,Q4_고가,0.0,0.014946631613539096
465163712,Q1_저가,,0.08231369241838599
465254656,Q1_저가,1.0,0.0037937727964576645
465544192,Q2,,0.000509502744808682
465744640,Q2,,0.03650686570260697
466011904,Q4_고가,0.0,0.12061144972036353
466050880,Q1_저가,,-0.021260976090225925
466186368,Q4_고가,1.0,-0.007132700731391384
466462912,Q2,0.0,-0.04826781970627725
466546432,Q4_고가,0.0,0.05374224854689236
466600256,Q4_고가,,0.1648706276920754
466724608,Q4_고가,0.0,0.04383641969559618
467147776,Q2,0.0,0.02234398671986948
467439168,Q1_저가,,0.04852910695502605
467498560,Q2,,0.007127004821492422
467502272,Q3,0.0,0.015423907192565561
467582080,Q1_저가,0.0,0.0134707434875318
467617344,Q3,,0.025349780350172477
467750976,Q3,0.0,-0.004147933125952963
467765824,Q3,0.0,-0.0018419398282480959
467888320,Q3,0.0,0.044785190479559596
467925440,Q4_고가,0.0,0.03623387419724443
467927296,Q3,0.0,0.04570825394680922
467984832,Q1_저가,,-0.02815565520666563
468047936,Q1_저가,0.0,-0.04180296336143352
468092480,Q1_저가,0.0,-0.036044600778072255
468107328,Q1_저가,,-0.061131827089207835
468240960,Q3,0.0,0.01805294753016673
468627008,Q2,,0.03022917969005323
468745792,Q4_고가,,-0.001815377486391212
468870144,Q3,0.0,0.030821091918396576
469100288,Q4_고가,,-0.04247387925083823
469170816,Q4_고가,,0.09600968802173238
469460352,Q3,0.0,0.030548859298411557
469688640,Q2,,0.04292310022362644
469714624,Q2,1.0,-0.035566601488009164
469861248,Q3,0.0,0.045408205545458005
469924352,Q4_고가,1.0,0.025468002228509312
469968896,Q3,,-0.0769622499471746
470065408,Q3,0.0,0.005148972739168478
470083968,Q4_고가,,-0.005860203727029556
470341952,Q3,0.0,-0.013817236345912698
470358656,Q2,1.0,0.027883478070747633
470371648,Q2,,0.050174199436270675
470380928,Q2,,0.03473836616313354
470408768,Q1_저가,0.0,0.04054005442888861
470496000,Q3,,0.04282402999630108
470716864,Q1_저가,,0.014109077788080598
470904320,Q1_저가,0.0,0.01708558380079822
471086208,Q1_저가,0.0,0.030077841308769254
471654144,Q3,,0.07357582722881562
471674560,Q1_저가,,0.011212798211138408
471693120,Q3,0.0,0.03984913142235877
472097728,Q2,0.0,0.01068824804541929
472114432,Q2,0.0,-0.06107408990323304
472183104,Q1_저가,,0.0022045500424707765
472190528,Q3,0.0,0.032694746171657796
472205376,Q2,0.0,0.05731002206004515
472212800,Q3,0.0,0.042823790544862295
472223936,Q1_저가,0.0,-0.007203690149077069
472242496,Q2,1.0,0.02194740089461618
472346432,Q2,0.0,0.09959802948778665
472366848,Q4_고가,1.0,0.030587402194326097
472372416,Q2,0.0,0.011042313069193899
472377984,Q2,1.0,0.04332700898733538
472387264,Q3,0.0,0.04133612921448432
472435520,Q1_저가,0.0,0.022334531486829456
472476352,Q1_저가,1.0,-0.13426311533375201
472504192,Q2,1.0,-0.040736779454058236
472545024,Q2,0.0,0.04276734306181962
472611840,Q1_저가,1.0,-3.239483741979132e-05
472619264,Q1_저가,0.0,0.04942266186535671
472710208,Q3,0.0,-0.003959232066241158
472773312,Q3,1.0,0.004225000522567135
472851264,Q2,,-0.07508540558767723
472862400,Q4_고가,0.0,0.053036308801443055
472955200,Q4_고가,0.0,-0.011630091888190752
473190912,Q3,0.0,0.000206642913522459
473229888,Q4_고가,0.0,0.06681796191932829
473357952,Q3,0.0,0.012519307803378399
473378368,Q2,0.0,0.005525381083694159
473380224,Q3,0.0,0.03744429596814024
473608512,Q4_고가,0.0,0.07400634669261996
473653056,Q3,0.0,0.058778230825162314
473688320,Q4_고가,0.0,-0.03643405741512917
473701312,Q1_저가,1.0,0.008646162792781076
473744000,Q3,0.0,0.013978748935398772
473745856,Q4_고가,0.0,-0.004736169556806558
473775552,Q4_고가,0.0,0.07299871239878719
473781120,Q2,0.0,-0.02447022583752878
473790400,Q2,,0.020059186625847727
473957440,Q4_고가,,-0.05395310060325165
473961152,Q4_고가,0.0,-0.0005966651122331079
474105920,Q2,,0.015326934602924336
474180160,Q1_저가,0.0,0.03170186061214486
474195008,Q4_고가,0.0,0.016032531695919255
474306368,Q2,0.0,0.024329450828905766
474428864,Q1_저가,,0.022397783571982355
474434432,Q3,0.0,0.05418448830661016
474467840,Q1_저가,0.0,0.06879236078165474
474634880,Q2,0.0,0.03448531929299847
474668288,Q3,0.0,-0.005348059294516538
474751808,Q4_고가,,-0.020020238517933442
474837184,Q1_저가,0.0,0.03364917705136124
474954112,Q3,1.0,-0.0018004326587073294
475076608,Q1_저가,0.0,-0.04716174203598911
475156416,Q3,0.0,0.029567810924311266
475158272,Q3,0.0,0.09494694546718191
475199104,Q4_고가,,-0.034089549340325515
475236224,Q1_저가,0.0,0.02624255758257893
475241792,Q1_저가,1.0,-0.045146834596960006
475362432,Q2,0.0,0.03603223964539484
475388416,Q3,0.0,0.027306360638985505
475716928,Q4_고가,1.0,0.07006663773945368
475789312,Q2,,0.031541398717666175
475885824,Q4_고가,0.0,0.04668780988717364
476013888,Q1_저가,,-0.03803282633282412
476030592,Q4_고가,0.0,-0.04593151439280985
476038016,Q4_고가,1.0,0.030347214469718164
476110400,Q2,0.0,-0.04065960890122555
476429632,Q2,1.0,0.04983111468349544
476511296,Q2,,0.0076331541894074095
476526144,Q2,0.0,0.03129884173729408
476546560,Q4_고가,0.0,0.018475357758402727
476596672,Q2,,-0.040428951031647786
476648640,Q1_저가,0.0,0.06371377239391171
476739584,Q3,0.0,0.03841489779263074
476747008,Q3,1.0,0.05648743505765352
476754432,Q3,0.0,0.037324454917465
476815680,Q3,,0.10124441641443788
476979008,Q4_고가,0.0,0.02956695149308966
477105216,Q2,0.0,-0.016811861399917916
477146048,Q2,,-0.0678277213625526
477236992,Q3,0.0,-0.004973722059490732
477357632,Q2,0.0,-0.05494625467160219
477383616,Q3,1.0,-0.04818677879830813
477387328,Q3,0.0,-0.05597760409485797
477428160,Q1_저가,0.0,0.000550751837854524
477463424,Q4_고가,1.0,0.007812125845455986
477561792,Q4_고가,0.0,0.04310482225952064
477615616,Q1_저가,0.0,-0.13049110146066767
477700992,Q4_고가,1.0,0.04283529047825457
477823488,Q2,0.0,0.021587321028742598
477927424,Q3,1.0,0.05929301434290593
477983104,Q3,,0.014250976462507281
478033216,Q3,,0.08215322176851236
478352448,Q3,0.0,-0.009582856620091285
478385856,Q3,1.0,0.04352155076764974
478590016,Q4_고가,,-0.0026366807587843433
478593728,Q3,1.0,0.06196275715126209
478599296,Q4_고가,0.0,0.19837412887821493
478775616,Q3,,0.057401199736173525
478875840,Q3,0.0,0.03434388843358295
478894400,Q2,1.0,0.05965439421336757
478961216,Q2,0.0,0.011707648432794704
478977920,Q3,1.0,0.01813033194500241
479143104,Q3,1.0,0.042496551941445054
479144960,Q4_고가,0.0,0.009818887987022296
479174656,Q3,,-0.011093531165308312
479200640,Q2,0.0,0.0011639440901247133
479208064,Q2,0.0,0.0590546974602314
479209920,Q4_고가,1.0,0.025042885073477225
479299008,Q4_고가,0.0,0.006980181824225995
479313856,Q3,1.0,0.09988842230164963
479456768,Q3,1.0,-0.020036218120120353
479473472,Q3,0.0,0.02865492655744195
479523584,Q3,0.0,0.01719147349097072
479737024,Q3,0.0,0.04833493008748646
479811264,Q4_고가,0.0,0.022355268102106418
479892928,Q1_저가,0.0,-0.029704328555790638
479896640,Q2,,-0.08777000606536617
